full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
 31814 (1999 RW70),0.1129,0.025,0.0953,6.584303078677468,48.022326728853905,0.085,?,?,?,0.810000000000002,1.5,0.600000000000001,0.280000000000001,0.189999999999998,?,?,?,5,GreaterAstyanax,Helenos,-,,
 31819 (1999 RS150),0.1156,0.0378,0.2598,7.642039306063171,54.39051112687671,0.06,0.161,0.161,?,0.870000000000001,1.41,0.650000000000002,0.25,0.099999999999998,0.319549,0.72326,0.401701,5,GreaterAstyanax,-,-,,
 31820 (1999 RT186),0.1,0.054000000000000006,0.0486,5.589846180541492,43.72466385706471,0.093,0.186,0.186,?,?,?,?,?,?,?,?,?,5,GreaterAneas,1994CO,-,D,Fornasier2007
 31821 (1999 RK225),0.0309,0.0163,0.1709,0.099138273201845,11.1067315751732,0.078,0.157,0.157,?,?,?,?,?,?,?,?,?,5,-,-,-,D,Fornasier2007
 31835 (2000 BK16),0.09,0.0071,0.2391,4.29904452406032,42.2962779046695,0.074,0.184,0.184,?,0.84,1.44,0.625,0.264999999999999,0.140000000000001,?,?,?,4,GreaterDiomedes,-,-,D,Hasselmann2012
 32339 (2000 QA88),0.0231,0.1488,0.3174,1.674772099493,9.77603873204845,0.057,0.113,0.113,?,0.809999999999999,1.47,0.599999999999998,0.24,0.155000000000001,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 32356 (2000 QM124),0.0045,0.105,0.2345,0.7907464731532629,4.17471889086738,0.13,?,?,?,0.75,1.69,0.540000000000003,0.199999999999999,-0.16,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,,
 32370 (2000 QY151),0.0776,0.0149,0.1428,3.5610735416455603,36.531834304591705,0.062,?,?,?,0.859999999999999,1.17,0.640000000000001,0.279999999999998,0.130000000000003,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 32397 (2000 QL214),0.06,0.0414,0.0759,1.69689317089086,23.057017339421602,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 32420 (2000 RS40),0.1296,0.025,0.2672,7.8899886462323785,55.521576877860696,0.103,0.205,0.205,?,0.800000000000001,1.59,0.580000000000002,0.239999999999998,-0.059999999999999,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 32430 (2000 RQ83),0.1074,0.0129,0.1401,5.3726197074971695,44.1534309488541,0.157,0.313,0.313,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,D,Fornasier2004
 32435 (2000 RZ96),0.0835,0.1024,0.3952,3.33183193020562,38.6649821948498,0.074,0.148,0.148,?,?,?,?,?,?,?,?,?,5,-,1990VU1,-,,
 32437 (2000 RR97),0.0289,0.0778,0.4131,-0.5427791079131911,12.5642763246065,0.07,0.14,0.14,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 32440 (2000 RC100),0.0936,0.0182,0.5371,3.1744142052486404,48.037196881008605,0.062,0.125,0.125,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 32464 (2000 SB132),0.0456,0.0732,0.4435,-0.132575405538887,22.428444706195695,0.058,0.179,0.179,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 32475 (2000 SD234),0.022,0.0535,0.5025,-1.27382518101763,9.32129414618544,0.076,0.088,0.088,18.9618400425566,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 32480 (2000 SG348),0.0513,0.0534,0.34600000000000003,0.15630395957453,19.1935344811551,0.073,0.192,0.192,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,1988RY11Sub,,
 32482 (2000 ST354),0.0692,0.0336,0.1963,2.75803174673393,32.2587713952741,0.109,0.218,0.218,?,0.740000000000002,1.52,0.520000000000003,0.219999999999999,0.07,?,?,?,5,-,Dolon,DolonSub,X,Hasselmann2012
 32496 (2000 WX182),0.0742,0.0427,0.4921,1.69069969290422,37.1375240956026,0.07,0.133,0.133,18.300238842684,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 32498 (2000 XX37),0.0775,0.047,0.4219,1.03512431781044,32.2230394436854,0.087,0.173,0.173,?,0.83,1.36,0.615,0.284999999999998,0.115000000000002,?,?,?,4,-,Agamemnon,-,D,Hasselmann2012
 32499 (2000 YS11),0.0688,0.1166,0.2678,3.35020341319938,30.4695105597062,0.081,0.161,0.161,18.2508944279287,0.795714285714286,1.47428571428571,0.58,0.241428571428571,0.162857142857143,?,?,?,5,-,Apisaon,-,D,Hasselmann2012
 32501 (2000 YV135),0.0146,0.0757,0.5214,-1.22240832574835,9.63975311101024,0.067,0.133,0.133,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 32615 (2001 QU277),0.1372,0.0286,0.2647,10.2005786291416,62.692499284776794,0.065,0.129,0.129,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,D,Fornasier2004
 32720 Simoeisios (2131 T-3),0.0146,0.0397,0.1506,0.19032044246301896,8.87195930781673,0.099,?,?,?,0.84,1.31,0.629999999999999,0.210000000000001,0.16,0.318913666666,0.549213333334,0.086298666666998,5,-,-,-,,
 32794 (1989 UE5),0.0639,0.0931,0.2662,2.7630759532350497,31.1470180365977,0.081,0.163,0.163,?,0.77,1.065,0.560000000000001,0.199999999999999,0.105,?,?,?,5,-,Apisaon,-,,
 32811 Apisaon (1990 TP12),0.086,0.1028,0.3294,4.27759970362064,38.674233113607286,0.08,0.161,0.161,?,0.710000000000001,1.58,0.5,0.209999999999997,0.07,?,?,?,5,-,Apisaon,-,X,Hasselmann2012
 33822 (2000 AA231),0.0266,0.1433,0.2782,1.9945480710356496,13.2062546680828,?,?,?,?,0.835000000000001,1.38,0.614999999999998,0.220000000000001,0.209999999999999,?,?,?,4,GreaterAchilles,Achilles,-,,
 34298 (2000 QH159),0.0426,0.1181,0.1797,2.71518271205036,22.584941291295294,0.086,?,?,?,0.760000000000002,1.49,0.550000000000001,0.25,0.109999999999999,?,?,?,5,-,Khryses,-,D,Hasselmann2012
 34521 (2000 SA191),0.106,0.0292,0.3033,6.08118661961123,50.3472877246191,0.058,0.116,0.116,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 34642 (2000 WN2),0.0357,0.0491,0.3267,0.002137437754129,13.0704355931337,0.1,0.201,0.201,18.7600945164287,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,MemnonSub,,
 34746 (2001 QE91),0.0801,0.0365,0.4355,1.96322869691625,36.796824102516496,0.061,0.122,0.122,17.4059179448512,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 34785 (2001 RG87),0.087,0.0228,0.3501,2.85211552739366,39.015921033477994,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,1988RR10Sub,X,Fornasier2004
 34835 (2001 SZ249),0.1331,0.0731,0.0613,11.7713928255124,62.9132323191918,0.072,?,?,?,0.794999999999998,1.475,0.584999999999999,0.255000000000001,0.235000000000001,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 35272 (1996 RH10),0.0369,0.0727,0.2901,0.9953797480652108,20.0194321557783,?,?,?,?,0.855,1.49,0.635,0.25,0.200000000000001,?,?,?,4,-,-,-,D,Hasselmann2012
 35673 (1998 VQ15),0.1175,0.0308,0.1604,7.46547577515403,52.2825200696278,0.04,0.08,0.08,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 36259 (1999 XM74),0.0734,0.0601,0.3011,1.67135561575196,29.204952382434502,0.088,0.177,0.177,?,0.800000000000001,1.65,0.59,0.260000000000002,0.16,0.310257,0.55140925,0.1190135,4,-,-,-,D,Hasselmann2012
 36267 (1999 XB211),0.0277,0.1144,0.3566,0.699172546110972,14.7908782523697,0.06,0.147,0.147,18.6074863702136,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 36271 (2000 AV19),0.0487,0.0224,0.1837,0.6258700337428921,18.6032928330115,?,?,?,?,0.690000000000001,1.32,0.490000000000002,0.149999999999999,0.050000000000001,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 36279 (2000 BQ5),0.1012,0.0523,0.4989,2.62991601921104,45.0363327124775,0.062,0.131,0.131,?,0.835000000000001,1.475,0.615,0.25,0.185000000000001,?,?,?,4,-,Agamemnon,-,D,Hasselmann2012
 36425 (2000 PM5),0.0953,0.0985,0.102,5.16531180556888,38.0816099384978,?,?,?,?,0.84,1.43,0.630000000000003,0.259999999999998,0,?,?,?,5,-,Anchises,-,,
 36624 (2000 QA157),0.0745,0.0374,0.4626,1.40112656732362,34.7188645230993,0.052,0.103,0.103,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 36922 (2000 SN209),0.068,0.0151,0.1606,2.33201001044671,29.097775849405302,0.119,0.238,0.238,?,0.770000000000003,1.39,0.559999999999999,0.200000000000003,0.059999999999999,?,?,?,5,GreaterAneas,Sarpedon,HippokoonSub,,
 37297 (2001 BQ77),0.0513,0.0849,0.3747,1.11403240258806,23.4470026177638,0.061,0.123,0.123,?,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 37298 (2001 BU80),0.1217,0.0611,0.2282,8.1941320144103,54.7647647930382,0.082,0.163,0.163,?,?,?,?,?,?,?,?,?,4,GreaterHektor,Thersites,-,,
 37299 (2001 CN21),0.0448,0.0666,0.5111,-0.48773802208239,24.763579484450002,0.085,0.17,0.17,?,?,?,?,?,?,?,?,?,4,-,Periphas,-,,
 37301 (2001 CA39),0.0351,0.0644,0.3594,0.133069489244903,19.482650478218,0.06,0.121,0.121,?,?,?,?,?,?,?,?,?,4,-,1998WR10,-,,
 37519 Amphios (3040 T-3),0.01,0.0447,0.4192,-0.7771376079876969,8.05145696069826,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Memnon,AmphiosSub,,
 37710 (1996 RD12),0.0314,0.0336,0.1708,0.08505683991771901,10.2278504485463,?,?,?,?,0.82,1.16,0.609999999999999,0.189999999999998,0.080000000000002,?,?,?,4,GreaterAchilles,Epeios,-,,
 38050 (1998 VR38),0.0366,0.0389,0.4921,-0.982951660311834,15.520117359965598,0.056,0.122,0.123,?,?,?,?,?,?,0.369495,0.579376,?,4,-,-,-,,
 38052 (1998 XA7),0.0699,0.0179,0.0236,2.04045358757237,26.685987145632897,?,?,?,?,0.690000000000001,1.48,0.489999999999998,0.18,-0.02,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 38257 (1999 RC13),0.0339,0.0804,0.2447,0.9071249367520408,18.0855950279465,0.136,?,?,?,0.775,1.51,0.559999999999999,0.16,0.155000000000001,?,?,?,5,GreaterPatroclus,-,-,,
 38574 (1999 WS4),0.0664,0.0768,0.1466,3.11970406392638,31.024494992476807,0.135,0.271,0.271,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 38600 (1999 XR213),0.0624,0.0334,0.1502,1.67311512689581,25.377175187557807,0.076,0.152,0.152,?,?,?,?,?,?,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 38606 (1999 YC13),0.0944,0.0339,0.2898,4.80570764773486,45.4460716434138,0.072,0.143,0.143,?,0.830000000000002,1.51,0.609999999999999,0.289999999999999,0.100000000000001,?,?,?,4,GreaterHektor,Thersites,-,,
 38607 (2000 AN6),0.094,0.0445,0.2172,4.2658613674309,40.69138177178,0.087,0.173,0.173,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,-,-,,
 38610 (2000 AU45),0.0268,0.0625,0.266,0.116863500652286,9.460212791190491,0.061,0.123,0.123,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,Epeios,-,,
 38614 (2000 AA113),0.0728,0.039,0.2771,2.1041016172856497,31.17642960268689,0.135,?,?,?,0.77,1.48,0.559999999999999,0.17,0.08,0.2857085,0.286745,?,4,GreaterOdysseus,-,-,,
 38617 (2000 AY161),0.0298,0.0487,0.2001,0.5513428936251761,15.6752876342033,0.089,?,?,?,0.829999999999998,1.43,0.620000000000001,0.109999999999999,0.02,?,?,?,4,-,Halitherses,-,,
 38619 (2000 AW183),0.0295,0.1136,0.229,1.82913526987816,15.986535882750301,0.088,0.175,0.175,?,0.863333333333333,1.44333333333333,0.646666666666667,0.226666666666668,0.103333333333333,?,?,?,4,GreaterAchilles,Achilles,-,,
 38621 (2000 AG201),0.0375,0.0425,0.227,0.8859417320278171,19.271779340533303,?,?,?,?,0.73,1.35,0.52,0.239999999999998,0.010000000000002,?,?,?,4,GreaterOdysseus,Epistrophos,-,,
 39264 (2000 YQ139),0.0615,0.0294,0.3188,1.4809729380703798,27.1701868958838,0.072,0.144,0.144,18.952919606626,0.780000000000001,1.42,0.560000000000002,0.34,0.149999999999999,?,?,?,4,GreaterTelamon,-,-,,
 39278 (2001 BK9),0.0673,0.033,0.1007,1.7464404777269795,25.338174820454697,0.091,?,?,?,0.690000000000001,1.41,0.48,0.23,0.09,?,?,?,4,GreaterTelamon,Theoklymenos,-,,
 39285 (2001 BP75),0.0874,0.0472,0.129,4.84208112461343,40.7688488791284,0.063,0.125,0.125,?,?,?,?,?,?,?,?,?,4,GreaterAjax,-,EurybatesSub,C,Fornasier2007
 39287 (2001 CD14),0.1393,0.0042,0.0794,12.4820113308395,66.5310526220088,0.085,?,?,?,0.760000000000002,1.57,0.559999999999999,0.110000000000003,0.119999999999997,?,?,?,4,GreaterDiomedes,Lycomedes,-,,
 39293 (2001 DQ10),0.0485,0.0337,0.2359,0.6877826613818531,18.5447751651281,?,?,?,?,0.854999999999999,1.43,0.640000000000001,0.25,0.080000000000002,?,?,?,4,GreaterOdysseus,Epistrophos,-,D,Hasselmann2012
 39369 (2002 CE13),0.0465,0.1087,0.3188,1.63182278296958,23.7508448873165,0.058,0.116,0.116,?,?,?,?,?,?,?,?,?,4,-,Halaesus,-,,
 39474 (1978 VC7),0.0634,0.0485,0.2071,1.66891318426673,24.642642038681107,0.06,0.119,0.119,?,?,?,?,?,?,?,?,?,5,-,Asteropaios,LykaonSub,,
 39692 (1996 RB32),0.0674,0.0788,0.1027,3.38687838893633,30.065860528934802,0.134,?,?,?,0.77,1.16,0.549999999999997,0.170000000000002,0.16,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 39793 (1997 SZ23),0.076,0.0505,0.2552,3.03109256754834,35.5135184705943,0.109,?,?,?,?,?,?,?,?,0.284522,0.882658,?,4,GreaterAjax,-,EurybatesSub,,
 41268 (1999 XO64),0.1,0.1514,0.2412,4.56510956461474,39.3945239992623,0.079,?,?,?,0.795999999999999,1.502,0.586000000000001,0.248,0.13,?,?,?,4,GreaterNestor,-,-,,
 41340 (1999 YO14),0.0462,0.0466,0.5435,-0.4818112948043521,24.6268550990102,0.058,0.115,0.115,?,?,?,?,?,?,?,?,?,4,-,1998WR10,-,,
 41379 (2000 AS105),0.0965,0.0359,0.4116,4.8041584063741904,49.942761216261395,0.061,0.164,0.164,?,?,?,?,?,?,0.422853,0.532533,?,4,GreaterHektor,Hektor,-,,
 42146 (2001 BN42),0.0786,0.0185,0.2181,3.62648940990879,37.2800648450716,?,?,?,?,?,?,?,?,?,0.2418435,0.553263,?,4,-,Thersander,-,,
 42168 (2001 CT13),0.0841,0.0935,0.22,4.84131253795826,39.7868344107437,0.136,0.271,0.271,?,0.720000000000002,1.46,0.509999999999998,0.140000000000001,0.09,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42179 (2001 CP25),0.0485,0.0288,0.0943,1.05197165772659,19.5025190135981,0.101,?,?,?,0.650000000000002,1.53,0.440000000000001,0.219999999999999,0.080000000000002,?,?,?,4,GreaterOdysseus,Odysseus,-,,
 42187 (2001 CS32),0.021,0.0819,0.4127,-0.842513898679492,8.75312953145189,0.033,0.066,0.066,?,?,?,?,?,?,?,?,?,4,GreaterAchilles,1991EL,-,,
 42230 (2001 DE108),0.0907,0.0506,0.2402,4.32704324374784,41.08567531691789,0.111,?,?,?,0.760000000000002,1.24,0.549999999999997,0.220000000000002,0.199999999999999,?,?,?,4,GreaterHektor,Hektor,-,,
 42277 (2001 SQ51),0.0665,0.0904,0.0856,3.59656830792062,30.7407766761514,0.072,?,?,?,0.870000000000001,1.43,0.649999999999999,0.300000000000001,0.09,0.467269166667,0.406014666666,?,5,-,-,-,,
 42367 (2002 CQ134),0.1088,0.0603,0.485,5.506332466925301,53.1192472127899,0.068,0.143,0.143,?,0.859999999999999,1.53,0.640000000000001,0.239999999999998,0.140000000000001,?,?,?,4,GreaterAjax,Ajax,2002cq134Sub,,
 42403 Andraimon (6844 P-L),0.105,0.0774,0.1408,5.4674234247389695,42.8469212805557,?,?,?,?,0.73,1.37,0.510000000000002,0.23,0.129999999999999,?,?,?,4,GreaterDiomedes,Philoctetes,AndraimonSub,,
 42554 (1996 RJ28),0.0848,0.0669,0.295,3.67758176560515,38.152284518422704,0.059,0.118,0.118,?,0.869999999999997,1.3,0.640000000000001,0.219999999999999,0.120000000000001,?,?,?,4,-,Eurybates,-,,
 43212 (2000 AL113),0.0818,0.0483,0.1266,3.41206829494403,34.1271911298324,0.069,0.138,0.138,?,0.620000000000001,1.43,0.419999999999998,0.140000000000001,0.100000000000001,?,?,?,4,-,-,-,C,Fornasier2007
 43706 Iphiklos (1416 T-2),0.1144,0.0567,0.2283,8.803355315984357,56.7271752187638,0.069,?,?,?,0.709999999999997,1.77,0.5,0.189999999999998,0.190000000000001,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 45822 (2000 QQ116),0.0424,0.1696,0.1092,4.24118399650763,20.3044718505318,0.077,?,?,?,0.719999999999999,1.32,0.509999999999998,0.25,0.190000000000001,?,?,?,5,-,Khryses,-,,
 47955 (2000 QZ73),0.1074,0.0346,0.0698,6.47613942546241,48.135008354929,0.073,?,?,?,0.82,1.57,0.600000000000001,0.299999999999997,0.120000000000001,?,?,?,5,GreaterAstyanax,Helenos,-,,
 47957 (2000 QN116),0.1026,0.0463,0.1198,5.2771293946173,43.19593765955621,0.057,0.114,0.114,?,0.740000000000002,1.42,0.539999999999999,0.280000000000001,0.059999999999999,?,?,?,5,GreaterAstyanax,Mentor,-,,
 47959 (2000 QP168),0.1073,0.0249,0.1271,6.82671573868441,49.70421247493979,0.2,0.4,0.4,?,0.770000000000001,1.36,0.550000000000001,0.245000000000001,0.09,?,?,?,5,GreaterAstyanax,Helenos,-,,
 47962 (2000 RU69),0.0651,0.0899,0.342,2.19921103375265,29.0419031417379,0.077,?,?,?,0.84,1.8,0.620000000000001,0.190000000000001,0.25,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 47963 (2000 SO56),0.0708,0.0254,0.2287,1.63338006477051,27.470383730871802,0.047,?,?,?,?,?,?,?,?,0.4780545,0.49814375,0.151941,5,GreaterAneas,Sarpedon,SarpedonSub,,
 47967 (2000 SL298),0.0399,0.095,0.1334,1.93685059306961,20.517389549962896,0.077,0.153,0.153,?,0.789999999999999,1.43,0.57,0.18,0.109999999999999,?,?,?,5,-,Khryses,-,D,Fornasier2007
 47969 (2000 TG64),0.0757,0.0594,0.2692,2.60052741776155,31.9156300228649,0.061,?,?,?,0.814000000000001,1.518,0.598000000000001,0.236,0.189999999999999,?,?,?,5,-,1990VU1,IdaiosSub,D,Hasselmann2012
 48249 (2001 SY345),0.1408,0.0413,0.1089,11.4749495118222,63.51851266470611,0.08,0.16,0.16,?,0.833333333333333,1.52333333333333,0.616666666666668,0.193333333333333,0.133333333333333,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,D,Fornasier2004
 48438 (1989 WJ2),0.1015,0.0426,0.4975,4.51043489294381,51.627916090149604,0.086,0.16,0.16,18.5821056451677,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Mentor,MentorSub,,
 48604 (1995 CV),0.149,0.0573,0.1103,13.714553202058802,69.3722129500201,0.077,?,?,?,?,?,?,?,?,0.3595975,0.619834,?,5,GreaterAstyanax,Astyanax,AcamasSub,,
 48764 (1997 JJ10),0.071,0.0896,0.4112,1.96541412100106,31.964420273333893,0.062,0.124,0.124,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,HelicaonSub,,
 51340 (2000 QJ12),0.1169,0.0342,0.0273,7.60830899971785,51.166612152529495,0.064,?,?,?,0.780000000000001,1.48,0.57,0.239999999999998,0.129999999999999,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 51344 (2000 QA127),0.0349,0.0339,0.0963,0.985030718669918,17.935749810983502,0.101,?,?,?,0.789999999999999,1.52,0.579999999999998,0.199999999999999,0.100000000000001,?,?,?,5,-,-,-,,
 51345 (2000 QH137),0.0198,0.1655,0.2668,2.5841923623399303,8.29777062951581,0.08,0.16,0.16,?,0.849999999999998,1.55,0.629999999999999,0.240000000000002,0.129999999999999,?,?,?,5,GreaterPatroclus,1971FV1,LamposSub,D,Hasselmann2012
 51346 (2000 QX158),0.0827,0.0206,0.1755,3.60142214264505,37.2739388983618,0.078,?,?,?,0.819999999999999,1.485,0.600000000000001,0.254999999999999,0.094999999999999,?,?,?,5,GreaterAneas,Sarpedon,-,D,Hasselmann2012
 51350 (2000 QU176),0.06,0.0322,0.3128,1.07330990104452,25.022485868636302,0.066,0.132,0.132,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,-,-,,
 51351 (2000 QO218),0.1141,0.068,0.0406,8.512842833323129,53.3243580726408,?,?,?,?,?,?,?,?,?,0.279426,0.3280195,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 51354 (2000 RX25),0.0682,0.0639,0.1932,2.99461176758348,33.2446134635525,0.078,0.155,0.155,?,0.84,1.53,0.629999999999999,0.27,0.09,?,?,?,5,-,Dolon,-,,
 51357 (2000 RM88),0.0413,0.0256,0.1764,0.527626884417373,16.790818233749498,0.082,?,?,?,0.859999999999999,1.32,0.649999999999999,0.140000000000001,0.170000000000002,0.1331265,0.572082,0.094752000000003,5,-,-,-,,
 51359 (2000 SC17),0.0357,0.0725,0.1857,1.16137839118369,19.386038071892,0.054,0.108,0.108,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,1989TX11,-,D,Fornasier2007
 51362 (2000 SY247),0.0506,0.0382,0.071,1.17147061571916,19.455628870345,0.065,?,?,?,0.710000000000001,1.42,0.509999999999998,0.18,0.110000000000003,?,?,?,5,-,-,-,,
 51365 (2000 TA42),0.0656,0.0475,0.5104,-0.041207398747361,24.957468806477298,0.074,0.146,0.146,18.4669274208268,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Troilus,-,,
 51378 (2001 AT33),0.0739,0.0292,0.5726,0.12965674976057098,34.8640128731178,0.042,0.084,0.084,?,0.82,1.58,0.609999999999999,0.240000000000002,0.16,?,?,?,4,-,Agamemnon,-,D,Hasselmann2012
 51910 (2001 QQ60),0.0811,0.0432,0.5401,1.47216944806246,37.9103541647834,0.07,0.244,0.244,?,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,-,,
 51935 (2001 QK134),0.0663,0.1173,0.2493,3.11904666357015,28.2943392628317,0.068,0.136,0.136,?,0.85,1.59,0.635,0.25,0.200000000000001,?,?,?,5,-,1990VU1,1990VU1Sub,,
 51958 (2001 QJ256),0.129,0.0805,0.3593,10.7478401804181,63.345967783716794,0.072,0.144,0.144,?,?,?,?,?,?,?,?,?,5,GreaterAstyanax,Astyanax,-,,
 51962 (2001 QH267),0.1007,0.0826,0.3418,5.24023421791236,46.4887488278778,0.077,0.155,0.155,?,?,?,?,?,?,?,?,?,5,-,Apisaon,-,,
 51969 (2001 QZ292),0.0898,0.0366,0.4435,2.9365203801587003,41.166455080755,0.06,?,?,?,?,?,?,?,?,0.267538,0.430648,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 51994 (2001 TJ58),0.0135,0.1254,0.2132,1.81971112198994,7.4801191351736,0.06,?,?,?,0.785,1.53,0.57,0.26,0.15,?,?,?,5,GreaterPatroclus,1971FV1,1971FV1Sub,D,Hasselmann2012
 52273 (1988 RQ10),0.0201,0.1141,0.1909,1.6539834273423302,13.178669974309301,0.085,?,?,?,0.829999999999998,1.64,0.609999999999999,0.280000000000001,0.189999999999998,?,?,?,5,GreaterPatroclus,1971FV1,-,D,Hasselmann2012
 52275 (1988 RS12),0.054000000000000006,0.0743,0.0814,1.80292894328829,20.622494604533202,0.052,0.104,0.104,?,0.890000000000001,1.43,0.66,0.23,0.109999999999999,?,?,?,5,-,-,-,,
 52511 (1996 GH12),0.0376,0.0948,0.1399,1.2534813105961,14.6773597438042,0.06,?,?,?,0.889999999999999,1.53666666666667,0.673333333333333,0.273333333333332,0.080000000000001,?,?,?,5,GreaterPatroclus,-,-,,
 52767 Ophelestes (1998 MW41),0.1065,0.027000000000000003,0.1987,5.17631837518837,43.61334228929461,0.045,?,?,?,0.793333333333334,1.37833333333333,0.583333333333334,0.225,0.156666666666666,?,?,?,5,GreaterAstyanax,Astyanax,OphelestesSub,,
 53418 (1999 PY3),0.0616,0.0652,0.4254,0.9178086108718728,29.7164976901699,0.063,0.126,0.126,?,?,?,?,?,?,?,?,?,5,GreaterAneas,Aneas,-,,
 53419 (1999 PJ4),0.0796,0.0521,0.5165,2.23415785613184,41.5913740561339,0.051,?,?,?,?,?,?,?,?,0.265919,0.614059,0.294853,5,GreaterPatroclus,Cebriones,-,,
 53436 (1999 VB154),0.1521,0.0339,0.2955,13.257309450134699,72.20468364313041,0.073,0.145,0.145,?,?,?,?,?,?,?,?,?,4,GreaterDiomedes,Diomedes,-,,
 53477 (2000 AA54),0.0891,0.0322,0.2143,3.60571232489604,37.930853451426394,0.097,?,?,?,0.780000000000001,1.44,0.57,0.18,0.110000000000003,?,?,?,4,-,Thersander,-,,
 54582 (2000 QU179),0.0559,0.0525,0.0282,2.38922949800633,27.3975751193394,0.055,?,?,?,0.779999999999998,1.87,0.57,0.190000000000001,0.27,?,?,?,5,-,Asteropaios,1988RS10Sub,,
 54596 (2000 QD225),0.1255,0.0416,0.0799,9.346200269616249,57.5031153425546,0.057,?,?,?,0.69,1.48,0.483333333333334,0.163333333333332,0.03,?,?,?,5,GreaterAstyanax,Astyanax,1989UX5Sub,,
 54646 (2000 SS291),0.0379,0.0634,0.0834,1.11977368637747,17.3848277736626,0.07,?,?,?,0.823333333333333,1.42666666666667,0.603333333333332,0.23,0.273333333333332,0.356502,0.493519,0.0645025,5,GreaterPatroclus,Phereclos,PhereclosSub,,
 54653 (2000 SB350),0.0698,0.0347,0.2607,2.52293034689791,32.7290036522787,0.054,?,?,?,0.863333333333333,1.45333333333333,0.646666666666666,0.293333333333334,0.153333333333332,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 54655 (2000 SQ362),0.063,0.0598,0.2774,2.10822169674384,30.6280327824786,0.075,?,?,?,0.859999999999999,1.98,0.649999999999999,0.27,0.130000000000003,?,?,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
 54656 (2000 SX362),0.0916,0.0327,0.521,2.27795997419093,43.826447238545,0.078,0.129,0.129,18.7440722212241,?,?,?,?,?,?,?,?,5,GreaterPatroclus,Cebriones,BitiasSub,,
 54678 (2000 YW47),0.0663,0.0583,0.2156,2.61064213900302,30.5741524347798,?,?,?,?,?,?,?,?,?,0.413384,0.318787,?,4,GreaterOdysseus,-,-,,
